rib,have,rib ii
breast,have,areola
breast,connect with,rib
axilla,part of,mammary gland
vi,connect with,rib
nipple,part of,breast
rib,connect with,vi
internal jugular,connect with,brachiocephalic vein
superior vena cava,connect with,brachiocephalic vein
subclavian vein,connect with,brachiocephalic vein
superior mediastinum,opposite of,inferior mediastinum
intercostal space,connect with,sternum
midclavicular line,part of,heart
midclavicular line,connect with,intercostal space
stethoscope,use,heart sound
midclavicular line,connect with,sternum
heart,have,midclavicular line
sternum,connect with,midclavicular line
costal pleura,connect with,sternum
bulge,part of,heart
heart,connect with,sternum
pleural cavity,have,inferiorly
sternum,connect with,heart
lung,have,pleural cavity
pleural cavity,connect with,lung
thoracic wall,have,midaxillary line
thoracic wall,have,cavity
leave common carotid artery,connect with,aorta
neurovascular supply,part of,thoracic wall
aorta,connect with,thoracic artery
thoracic artery,connect with,aorta
spinal nerve,have,posterior ramus
rib,have,proximal end
pleural effusion,study by,ct
intrathoracic large bore drain,use,right thoracotomy
thoracic wall,have,artery
thoracic wall,have,vein
right thoracotomy,use,intrathoracic large bore drain
artery,part of,thoracic wall
thoracic wall,have,lymphatic vessel
emphysema,have,pneumothorax
breathe,have,thoracic wall
pulmonary vessel,have,bronchopulmonary segment
bronchial tree,have,bronchopulmonary segment
bronchopulmonary segment,part of,bronchial tree
bronchopulmonary segment,part of,pulmonary vessel
bronchopulmonary segment,have,leave lung
bronchopulmonary segment,have,right lung
pericardium,have,arch of aorta
lung,part of,chest
chest,have,lung
trachea,connect with,branch
aorta,have,arch of aorta
mediastinum,connect with,thorax
pericardial sac,have,serous pericardium
heart,connect with,chest
arch of aorta,have,anterior surface of the heart
heart,have,sulci
septa,part of,heart
ventricle,connect with,aorta
anterior surface of the heart,have,sulci
sulci,part of,anterior surface of the heart
heart,have,diaphragmatic surface
aorta,connect with,ventricle
chamber,part of,heart
sulci,part of,heart
anterior surface,part of,heart
major vessel,part of,mediastinum
mediastinum,have,major vessel
vertebra,connect with,superior mediastinum
superior mediastinum,connect with,vertebra
venous channel,connect with,mediastinum
thymus,connect with,venous
thoracic aorta,connect with,branch
aorta,connect with,branch
breast,have,nipple
fissure,part of,chest wall
chest wall,have,lung
heart,part of,chest wall
chest wall,have,heart
lobe,part of,chest wall
heart,connect with,chest wall
lung,part of,chest wall
chest wall,have,fissure
venous system,connect with,heart
rib,have,inferior border
lymph node,part of,organ
liver,instance of,organ
lymphatic,have,vein
breast cancer,subclass of,malignancy
stage,part of,clinician
organ,have,lymph node
branch,connect with,thoracic aorta
vein,part of,lymphatic
lobule,part of,breast
breast tissue,part of,breast
latissimus dorsi muscle,connect with,humerus
breast tissue,have,medial axillary wall
serratus anterior muscle,part of,scapula
latissimus dorsi,connect with,humerus
scapula,have,serratus anterior muscle
long thoracic nerve,part of,medial axillary wall
serratus anterior muscle,connect with,scapula
lymph node,facet of,breast cancer
supraclavicular,subclass of,lymph node
parasternal,subclass of,lymph node
supraclavicular,subclass of,lymph vessel
axillary,subclass of,lymph node
medial axillary wall,part of,breast tissue
parasternal,subclass of,lymph vessel
breast tissue,have,axilla
axilla,part of,breast tissue
cervical rib,connect with,rib i
rib,have,break
rib,connect with,chest wall
flail segment,part of,flail chest
flail chest,have,flail segment
sternum,connect with,medullary
medullary,connect with,sternum
chest wall,connect with,rib
aspirate,use,bone marrow
upper rib,connect with,sternum
supraclavicular region,connect with,carotid artery
esophagectomy,treat,retrosternal goiter
valve,part of,heart
heart,have,great vessel
subclavian,connect with,carotid artery
pericardium,part of,heart
coronary artery,part of,heart
sternum,connect with,upper rib
heart,have,pericardium
brachiocephalic vein,instance of,vessel
internal thoracic artery,have,bleed
lung,connect with,chest wall
chest wall,connect with,lung
esophagectomy,instance of,procedure
thorax,connect with,chest wall
intercostal space,part of,pleural cavity
posterior midline,part of,scapula
scapula,have,posterior midline
region,have,rib
rib,part of,region
neurovascular bundle,have,subcostal groove
neurovascular bundle,have,intercostal nerve
local anesthetic,use,injection
c3 c5 nerve root,part of,cervical spine
cervical spine,have,c3 c5 nerve root
injection,use,local anesthetic
intercostal nerve,part of,neurovascular bundle
subcostal groove,part of,neurovascular bundle
exercise tolerance,facet of,lung function
exercise tolerance,part of,lung function
lung,have,pleural space
lung function,have,exercise tolerance
lung,have,parenchyma
parenchyma,part of,lung
shortness of breath,subclass of,symptom
parenchyma,connect with,pleural cavity
pleural cavity,connect with,parenchyma
tension pneumothorax,subclass of,pneumothorace
tension pneumothorax,subclass of,pneumothorax
spontaneous,subclass of,pneumothorace
interstitium,part of,lung
computed tomography,study,lesion
lung,have,interstitium
lesion,study by,computed tomography
trachea,connect with,vocal cord
mediastinal,subclass of,lymph node
vocal cord,connect with,trachea
mediastinum,connect with,hila
hila,connect with,mediastinum
oropharynx,connect with,trachea
localization,subclass of,diagnostic
trachea,connect with,oropharynx
myocardial infarction,different from,pericarditis
myocardial infarction,have,chest pain
pericarditis,different from,myocardial infarction
pericarditis,subclass of,inflammatory condition
fdg pet,have,gamma radiation emitter
fluorodeoxyglucose positron emission tomography,use,radionuclide
gamma radiation emitter,part of,fdg pet
fluorodeoxyglucose positron emission tomography,use,gamma radiation emitter
jugular venous pulse,part of,neck
cardiac cycle,have,diastolic phase
serous pericardium,connect with,visceral
diastolic phase,part of,cardiac cycle
scar,subclass of,inflammation
serous pericardium,have,parietal
jugular,connect with,venous
visceral,connect with,serous pericardium
pericardial sac,have,parietal pericardium
venous,connect with,jugular
parietal pericardium,part of,pericardial sac
acquire,different from,congenital
anterior interventricular artery,part of,coronary artery
coronary artery,part of,myocardium
posterior descend artery,part of,coronary artery
coronary artery,have,leave anterior descend artery
tricuspid,connect with,pulmonary valve
leave anterior descend artery,connect with,anterior descend artery
leave anterior descend artery,part of,coronary artery
pulmonary valve,connect with,tricuspid
anterior interventricular artery,connect with,anterior descend artery
coronary artery,have,posterior descend artery
anterior descend artery,connect with,leave anterior descend artery
coronary artery,connect with,thoracic aorta
thoracic aorta,connect with,coronary artery
radial,connect with,brachial artery
abdominal aorta,connect with,iliac artery
coronary artery,have,stenosis
myocardium,have,coronary artery
iliac artery,connect with,abdominal aorta
brachial artery,connect with,radial
femoral artery,connect with,iliac artery
artery,use,perfusion
abdominal aorta,connect with,thoracic aorta
myocardial infarction,have,pain
coronary artery,connect with,radial artery
radial artery,connect with,coronary artery
radial artery,connect with,thoracic
interatrial septum,connect with,heart
pulmonary arterial hypertension,cause,pulmonary trunk
pulmonary arterial hypertension,have,heart failure
heart,connect with,interatrial septum
septum,connect with,right ventricle
right ventricle,connect with,heart
aorta,connect with,interventricular septum
heart,connect with,right ventricle
surgical intervention,facet of,infant
interventricular septum,connect with,aorta
aortic arch,connect with,pulmonary artery
pulmonary artery,connect with,aortic arch
fatigue,subclass of,symptom
cardiac ischemia,subclass of,symptom
woman,opposite of,man
thymus,connect with,pharyngeal pouch
thymus,have,third pharyngeal pouch
superior mediastinum,connect with,superior vena cava
superior vena cava,connect with,superior mediastinum
internal jugular vein,connect with,subclavian
axillary,connect with,internal jugular vein
pharyngeal pouch,connect with,thymus
third pharyngeal pouch,part of,thymus
subclavian,connect with,internal jugular vein
venous,connect with,systemic vein
systemic vein,connect with,venous
heart,connect with,blood
chest wall,connect with,abdomen
low limb,connect with,abdomen
abdomen,connect with,low limb
blood,connect with,heart
leave subclavian artery,connect with,aortic luman
leave subclavian artery,instance of,great vessel
subclavian artery,part of,great vessel
asymptomatic,subclass of,rare
great vessel,have,subclavian artery
hoarse voice,subclass of,symptom
vagus nerve,have,leave vagus nerve
leave vagus nerve,part of,vagus nerve
leave recurrent laryngeal nerve,subclass of,leave vagus nerve
pulmonary artery,connect with,aorta
vagus nerve,have,recurrent laryngeal nerve
aorta,connect with,pulmonary artery
recurrent laryngeal nerve,part of,vagus nerve
esophageal cancer,location,esophagus
vagus nerve,connect with,recurrent laryngeal nerve
treatment,facet of,disease
subclavian artery,connect with,laryngeal nerve
recurrent laryngeal nerve,connect with,vagus nerve
laryngeal nerve,connect with,subclavian artery
intraluminal esophageal pressure,part of,esophagus
chest pain,study by,emergency room
echocardiograph,study,ventricular function
ventricular function,study by,echocardiograph
esophagus,have,intraluminal esophageal pressure
surgical repair,subclass of,treatment
t4,instance of,spinal nerve
contractile force,have,effect
somatic afferent nerve,part of,somatosensory area
blood pressure,subclass of,pressure
t4,subclass of,somatic afferent nerve
fiber,part of,neuron
sympathetic fiber,subclass of,sensory fiber
sympathetic fiber,subclass of,innervate
interneuron,subclass of,neuron
leave ventricular function,have,leave ventricle
t1,instance of,spinal nerve
somatosensory area,have,somatic afferent nerve
neuron,have,fiber
leave ventricle,part of,leave ventricular function
leave coronary artery,part of,coronary artery
leave coronary artery,instance of,coronary artery
coronary sulcus,connect with,ventricle
leave coronary artery,part of,heart
coronary artery,have,leave coronary artery
pulmonary edema,subclass of,shortness of breath
block,facet of,coronary artery
heart,have,leave coronary artery
atrium,connect with,coronary sulcus
heart,have,chamber
myocardial infarction,have,heart
physical examination,part of,clinical history
lead,part of,myocardium
pulmonary edema,subclass of,fluid
poor blood flow,have,ischemia
lactate dehydrogenase,subclass of,enzyme
isoenzyme,subclass of,enzyme
laboratory,part of,hospital
ischemia,cause,poor blood flow
right,connect with,leave main pulmonary artery
aorta,connect with,femoral artery
branch,part of,coronary vessel
aorta,connect with,coronary vessel
coronary vessel,connect with,aorta
coronary ischemia,have,myocardial infarction
coronary vessel,have,branch
angioplasty,treat,stenosis
leave main pulmonary artery,connect with,right
myocardial infarction,cause,coronary ischemia
femoral artery,connect with,aorta
angioplasty,treat,myocardial infarction
platelet,subclass of,clot
clinical diagnosis,study,source of the emboli
renal,different from,pelvic
pelvic,different from,renal
pulmonary circulation,have,main pulmonary artery
pulmonary circulation,have,pulmonary trunk
main pulmonary artery,part of,pulmonary circulation
finger,part of,hand
source of the emboli,study by,clinical diagnosis
hand,have,finger
emboli,subclass of,clot
pulmonary trunk,connect with,pulmonary artery
pulmonary trunk,connect with,main pulmonary artery
pulmonary artery,connect with,pulmonary trunk
pulmonary trunk,part of,pulmonary circulation
rib i,connect with,cervical rib
t1 nerve,connect with,rib i
subclavian artery,connect with,rib
rib i,connect with,t1 nerve
excision,part of,surgical
rib,connect with,subclavian artery
lung,have,intercostal space
pleural cavity,part of,chest
tumor,study by,clinical finding
collapse of the lung,study by,chest radiograph
diaphragm,connect with,superior vena cava
superior vena cava,connect with,diaphragm
pleural cavity,part of,lung
chest radiograph,study,collapse of the lung
headache,have,shortness of breath
cough,have,shortness of breath
pleural space,have,blood
pleural effusion,location,pleural cavity
pleural effusion,subclass of,fluid
pleural space,have,air
blood,part of,pleural space
blood,have,air
pleural cavity,connect with,rib
periosteum,connect with,rib
underlie lung,have,pleural space
sternal angle,part of,rib ii
midaxillary,connect with,anterior axillary
periosteum,part of,rib
anterior axillary,connect with,midaxillary
rib,have,periosteum
rib,connect with,lung
lung,connect with,rib
rib,connect with,periosteum
rib,connect with,pleural cavity
pleural space,part of,underlie lung
chest,study by,anatomical
anatomical,study,chest
clavicle,study by,chest radiograph
shoulder,have,subclavius muscle
chest radiograph,study,clavicle
costocervical trunk,connect with,subclavian artery
inferior border,part of,rib
cardiologist,study,aorta
subclavian artery,connect with,costocervical trunk
aorta,part of,blood
aorta,connect with,intercostal artery
intercostal artery,connect with,aorta
low body,subclass of,blood flow
hospital,have,emergency room
subclavian artery,connect with,aorta
anterior intercostal artery,connect with,posterior intercostal artery
emergency room,part of,hospital
aorta,study by,cardiologist
musculophrenic artery,connect with,aorta
aorta,part of,low body
medium,part of,wall of the vessel
right coronary artery,have,coronary sinus
myocardium,have,anterior inferior aspect
coronary sinus,part of,coronary artery
ischemic,cause,reduce blood flow
ct,subclass of,scanner
adventitia,have,medium
medium,part of,adventitia
medium,part of,aortic wall
adventitia,part of,aortic wall
coronary artery,have,coronary sinus
right coronary artery,connect with,coronary sinus
intima,part of,aortic wall
reduce blood flow,subclass of,blood flow
coronary sinus,part of,right coronary artery
anterior inferior aspect,part of,myocardium
reduce blood flow,have,ischemic
coronary artery,have,occlude
point of entry,part of,main vessel
medium,part of,intima
wall of the vessel,have,medium
main vessel,have,point of entry
coronary sinus,connect with,right coronary artery
kidney,use,blood flow
sputum,subclass of,cough
ischemic,subclass of,organ
patient,practice by,family practitioner
ischemic,have,organ
ischemic,location,gut
auscultation,use,stethoscope
chest,have,leave lung
chest,study by,radiograph
leave side,part of,chest
leave lung,part of,chest
chest,have,leave side
bronchi,part of,airways
stethoscope,use,auscultation
radiograph,study,chest
bronchoscopy,use,aspirate
anemic,subclass of,blood test
chronic illness,subclass of,serious
abdominal incision,subclass of,resection
asymptomatic,subclass of,anemic
prognosis,facet of,treatment
digest material,part of,gastrointestinal system
bleed,have,anemia
gastrointestinal system,have,digest material
esophageal,connect with,esophagus
submucosal route,connect with,esophagus
inferior thyroid artery,connect with,thoracic aorta
laparotomy,location,abdominal cavity
cervical esophagus,part of,esophagus
esophagus,connect with,azygos vein
esophagus,connect with,esophageal branch
gastric,connect with,stomach
cervical esophagus,connect with,stomach
esophagus,connect with,submucosal route
esophageal branch,connect with,esophagus
stomach,connect with,gastric
fifth intercostal space,connect with,esophagus
azygos vein,connect with,esophagus
esophagus,connect with,fifth intercostal space
stomach,connect with,cervical esophagus
cervical esophagus,connect with,esophagus
esophagus,connect with,cervical esophagus
esophagus,connect with,esophageal
gastro omental artery,connect with,stomach
stomach,connect with,gastro omental artery
supine,subclass of,procedure
portacath,use,chemotherapy
curative procedure,treat,esophageal cancer
breast cancer,drug,chemotherapy
esophageal cancer,drug,curative procedure
portacath,subclass of,catheter
internal jugular vein,connect with,carotid artery
right internal jugular vein,part of,anterior chest wall
right internal jugular vein,opposite of,leave internal jugular vein
leave internal jugular vein,opposite of,right internal jugular vein
right internal jugular vein,connect with,right brachiocephalic vein
cough,cause,sputum
complication,subclass of,procedure
jugular vein,connect with,carotid artery
cystic fibrosis,have,pulmonary
right brachiocephalic vein,connect with,right internal jugular vein
carotid artery,connect with,jugular vein
complication,subclass of,risk
airways,connect with,bowel
airways,connect with,lung
lung,have,distal bronchi
bowel,connect with,airways
distal bronchi,part of,lung
lobe,part of,chest radiograph
abdominal wall,connect with,pelvic wall
pelvic cavity,connect with,abdominal wall
pelvic wall,connect with,abdominal wall
abdominal wall,connect with,pelvic cavity
urinary system,have,ureter
spleen,part of,gastrointestinal system
stomach,part of,gastrointestinal system
peritoneal cavity,connect with,mesentery
gastrointestinal system,have,colon
gallbladder,part of,gastrointestinal system
colon,part of,gastrointestinal system
mesentery,connect with,peritoneal cavity
gastrointestinal system,have,large intestine
colon,have,abdominal viscera
liver,part of,gastrointestinal system
gastrointestinal system,have,gallbladder
abdominal viscera,have,colon
superior pole,part of,kidney
abdominal wall,have,muscle
muscle,part of,abdominal wall
lumbar vertebrae,connect with,thoracic wall
organ,part of,mesentery
mesothelium,part of,peritoneum
abdominal wall,connect with,mesentery
anterior abdominal wall,part of,abdominal cavity
abdominal cavity,have,abdominal wall
rectus abdomini,instance of,muscle
abdominal wall,part of,abdominal cavity
peritoneum,connect with,mesothelium
pleura,part of,thorax
serous pericardium,part of,thorax
mesothelium,connect with,peritoneum
abdominal cavity,have,anterior abdominal wall
mesentery,connect with,abdominal wall
dorsal,opposite of,ventral
thorax,have,serous pericardium
mesentery,have,peritoneum
peritoneum,part of,mesentery
parietal peritoneum,part of,abdominal wall
abdominal cavity,have,peritoneum
peritoneum,part of,abdominal cavity
gastrointestinal tract,have,peritoneal cavity
abdominal viscera,have,retroperitoneal
ureter,connect with,kidney
retroperitoneal,subclass of,abdominal viscera
large intestine,connect with,abdominal wall
posterior abdominal wall,connect with,peritoneum
gut tube,connect with,dorsal mesentery
mesentery,part of,gastrointestinal system
peritoneum,connect with,gut tube
pelvic cavity,have,pelvic inlet
pelvic cavity,connect with,abdominal cavity
posterior abdominal wall,have,viscera
vertebra lii,part of,vertebral column
abdominal cavity,connect with,pelvic cavity
vertebral column,have,lumbar area
lumbar area,part of,vertebral column
pelvic inlet,part of,posterior abdominal wall
viscera,part of,posterior abdominal wall
sacrum,part of,vertebral column
uterus,part of,pregnancy
pelvic cavity,have,inlet
pregnancy,have,uterus
inlet,part of,pelvic cavity
abdomen,connect with,pelvis
abdominal cavity,connect with,pelvis
vertebral column,have,sacrum
pelvis,connect with,abdominal cavity
gastrointestinal tract,have,abdomen
dorsal mesentery,part of,gastrointestinal tract
mesentery,part of,abdominal organ
ventral,connect with,dorsal mesentery
dorsal mesentery,connect with,ventral
stomach,connect with,duodenum
esophagus,connect with,duodenum
dorsal mesentery,connect with,duodenum
pancrea,connect with,duodenum
body wall,connect with,mesentery
pancrea,have,dorsal part
spleen,part of,dorsal mesentery
dorsal part,part of,pancrea
dorsal mesentery,have,spleen
duodenum,connect with,pancrea
ventral mesentery,connect with,liver
stomach,connect with,dorsal mesentery
foregut,connect with,stomach
mesentery,connect with,body wall
dorsal mesentery,connect with,stomach
dorsal mesentery,connect with,ventral mesentery
stomach,connect with,foregut
omental bursa,connect with,stomach
dorsal mesentery,part of,mesentery
mesentery,have,dorsal mesentery
peritoneal cavity,connect with,stomach
stomach,connect with,peritoneal cavity
abdominal cavity,have,stomach
anterior abdominal wall,connect with,pelvic cavity
anterior rami,part of,thoracic spinal nerve
tunica vaginali,part of,peritoneal cavity
testis,connect with,spermatic cord
peritoneal cavity,have,tunica vaginali
testis,connect with,scrotum
processus vaginali,part of,anterior abdominal wall
abdominal wall,part of,abdomen
scrotum,connect with,spermatic cord
abdomen,have,abdominal wall
spermatic cord,connect with,scrotum
scrotum,connect with,testis
pelvic cavity,have,anterior abdominal wall
anterior abdominal wall,have,gubernaculum
abdominal wall,have,anterior abdominal wall
anterior abdominal wall,part of,abdominal wall
anterior abdominal wall,part of,pelvic cavity
peritoneal cavity,part of,anterior abdominal wall
anterior abdominal wall,have,processus vaginali
gubernaculum,part of,anterior abdominal wall
abdominal wall,have,groin
abdominal part,part of,gastrointestinal tract
gastrointestinal tract,have,gallbladder
lymph node,part of,mesentery
abdomen,have,perineum
liver,part of,gastrointestinal tract
pancrea,part of,gastrointestinal tract
gallbladder,part of,gastrointestinal tract
kidney,connect with,gonad
inferior vena cava,connect with,diaphragm
abdominal wall,connect with,pelvis
blood,connect with,artery
spleen,part of,digestive tract
diaphragm,connect with,inferior vena cava
gastrointestinal system,have,abdominal
pancrea,part of,digestive tract
iliac vein,connect with,inferior vena cava
artery,connect with,blood
inferior vena cava,connect with,iliac vein
kidney,connect with,inferior vena cava
gallbladder,part of,digestive tract
pelvis,connect with,abdominal wall
inferior vena cava,produce,blood
abdominal,part of,gastrointestinal system
perineum,connect with,abdominal wall
digestive tract,have,spleen
umbilical vein,part of,liver
abdominal wall,have,para umbilical region
rectum,part of,gastrointestinal system
para umbilical region,part of,abdominal wall
anterior abdominal wall,have,umbilicus
esophagus,part of,gastrointestinal system
gastrointestinal system,have,rectum
umbilicus,part of,anterior abdominal wall
anterior abdominal wall,connect with,para umbilical region
para umbilical region,connect with,anterior abdominal wall
anterior,connect with,aorta
gastrointestinal tract,have,small intestine
abdominal,have,aorta
abdominal aorta,connect with,abdominal viscera
aorta,connect with,lateral
abdominal viscera,connect with,abdominal aorta
small intestine,connect with,large
peritoneal cavity,have,abdominal viscera
umbilicus,part of,abdomen
s4,part of,spinal cord
vagus nerve,connect with,spinal cord
spinal cord,have,vagus nerve
s2,part of,spinal cord
peritoneal cavity,part of,abdominal organ
abdominal viscera,part of,abdominal cavity
pelvic inlet,part of,abdominal cavity
trunk,have,thorax
abdominal organ,part of,abdomen
diaphragm,part of,abdominal cavity
abdominal organ,have,peritoneal cavity
abdominal cavity,have,pelvic inlet
peritoneal cavity,part of,abdominal cavity
abdomen,have,umbilicus
abdominal cavity,have,abdominal viscera
spinal cord,connect with,vagus nerve
vagus nerve,part of,spinal cord
hypochondrium,part of,nine region organization
epigastric region,part of,nine region organization
labia majora,have,fat
thigh,connect with,perineum
xiphoid process,connect with,costal margin
abdominal wall,connect with,umbilicus
umbilicus,part of,abdominal wall
thigh,have,perineum
superficial fascia,part of,abdominal wall
superficial fascia,part of,body
umbilicus,connect with,abdominal wall
abdominal wall,have,umbilicus
perineum,connect with,thigh
perineum,have,perineal membrane
linea alba,connect with,symphysis pubis
scrotum,connect with,penis
superficial fascia,have,scarpa s fascia
scarpa s fascia,part of,superficial fascia
perineal membrane,part of,perineum
penis,connect with,scrotum
deep fascia,have,fascia lata
external oblique,subclass of,abdominal wall muscle
abdominal cavity,connect with,thoracic cavity
rectus abdomini,subclass of,abdominal wall muscle
function,part of,physiological
transversus abdomini,subclass of,abdominal wall muscle
thoracic cavity,connect with,abdominal cavity
xiphoid process,connect with,pubic symphysis
inguinal ligament,connect with,external oblique aponeurosis
inguinal ligament,part of,inguinal canal
pecten pubis,part of,pubic bone
abdominal wall muscle,have,external oblique
xiphoid process,part of,abdominal wall
pecten pubis,connect with,superior ramus
inguinal ligament,connect with,pubic symphysis
pectineal cooper s ligament,connect with,lacunar ligament
external oblique aponeurosis,connect with,inguinal ligament
external oblique,part of,abdominal wall muscle
pubic symphysis,part of,abdominal wall
superior ramus,part of,pubic bone
pubic symphysis,connect with,inguinal ligament
anterior superior iliac spine,connect with,pubic tubercle
ligament,have,fiber
pubic bone,have,superior ramus
lacunar ligament,connect with,pectineal cooper s ligament
inguinal canal,have,inguinal ligament
fiber,part of,ligament
thoracolumbar fascia,connect with,transversalis fascia
transversalis fascia,connect with,thoracolumbar fascia
deep fascia,connect with,thoracolumbar fascia
thoracolumbar fascia,connect with,deep fascia
linea alba,part of,fascia
small pyramidalis,part of,abdominal wall muscle
fascia,part of,abdominal cavity
pelvic,connect with,endopelvic
endopelvic,connect with,pelvic
pelvic bone,have,ilium
small pyramidalis,instance of,abdominal wall muscle
abdominal cavity,have,pelvic
rectus abdomini,part of,abdominal wall muscle
rectus abdomini,connect with,pubis
abdominal wall muscle,have,small pyramidalis
rectus abdominis muscle,part of,rectus sheath
rectus abdominis muscle,connect with,transversus abdomini
transversalis fascia,connect with,rectus abdomini
rectus abdomini,have,rectus sheath
retroperitoneal,part of,extraperitoneal fascia
transversus abdomini,connect with,transversalis fascia
rectus sheath,connect with,transversus abdomini
umbilicus,connect with,pubic symphysis
extraperitoneal fascia,connect with,peritoneum
pubic symphysis,connect with,umbilicus
peritoneum,connect with,extraperitoneal fascia
transversus abdomini,connect with,rectus sheath
kidney,connect with,peritoneal
rectus abdomini,connect with,transversalis fascia
transversalis fascia,connect with,transversus abdomini
arcuate line,subclass of,arch
transversalis fascia,connect with,extraperitoneal fascia
extraperitoneal fascia,part of,surgical procedure
visceral peritoneum,part of,peritoneum
parietal peritoneum,part of,peritoneum
semiclose sac,part of,peritoneal cavity
peritoneal cavity,have,semiclose sac
abdominal wall,have,parietal peritoneum
iliohypogastric nerve,part of,l1
rectus sheath,connect with,rectus abdominis muscle
internal oblique,part of,abdominal wall
ilio inguinal nerve,part of,l1
rectus abdominis muscle,connect with,rectus sheath
internal thoracic artery,have,musculophrenic artery
pubic region,connect with,umbilicus
abdominal wall,have,anterolateral
groin,have,anterior abdominal wall
anterior abdominal wall,connect with,thigh
thigh,connect with,anterior abdominal wall
venous drainage,have,vein
transversalis fascia,part of,anterior abdominal wall
vein,part of,venous drainage
anterior abdominal wall,part of,groin
gonad,part of,abdominal wall
uterus,connect with,pelvic cavity
inguinal canal,have,gubernaculum
round ligament,part of,uterus
processus vaginali,part of,inguinal canal
uterus,connect with,ovary
oblique,have,aponeurosis
processus vaginali,connect with,inguinal canal
ovary,connect with,uterus
gonad,have,gubernaculum
pelvic cavity,connect with,uterus
gonad,have,inguinal canal
gubernaculum,part of,inguinal canal
testis,part of,scrotum
inguinal ligament,connect with,inguinal canal
scrotum,have,testis
tunica vaginali,connect with,peritoneal cavity
superficial inguinal ring,connect with,ilio inguinal nerve
genitofemoral nerve,have,genital branch
inguinal canal,connect with,inguinal ligament
genital branch,part of,genitofemoral nerve
deep inguinal ring,follow by,superficial inguinal ring
superficial inguinal ring,follow,deep inguinal ring
processus vaginali,part of,male
peritoneal cavity,connect with,tunica vaginali
crura,have,fiber
pubic symphysis,connect with,inguinal canal
inguinal canal,connect with,pubic tubercle
aponeurosis,part of,oblique
inguinal canal,connect with,pubic symphysis
external oblique,have,aponeurosis
pubic symphysis,connect with,pubic tubercle
uterus,have,round ligament
internal spermatic fascia,have,transversalis fascia
aponeurosis,part of,external oblique
fiber,part of,crura
pubic tubercle,connect with,inguinal canal
anterior superior iliac spine,connect with,inguinal canal
transversalis fascia,part of,internal spermatic fascia
pubic tubercle,connect with,pubic symphysis
anterior superior iliac spine,connect with,pubic symphysis
aponeurosis,part of,external oblique muscle
transversalis fascia,part of,inguinal canal
cremasteric muscle,part of,cremasteric fascia
transversalis fascia,connect with,inguinal canal
inguinal canal,connect with,transversalis fascia
cremasteric fascia,have,cremasteric muscle
inguinal ligament,connect with,internal oblique
internal oblique,connect with,inguinal ligament
inguinal ring,part of,anterior abdominal wall
external oblique muscle,have,aponeurosis
conjoint tendon,connect with,inguinal ligament
internal oblique muscle,connect with,transversus abdomini
transversus abdomini,connect with,internal oblique muscle
lacunar ligament,part of,inguinal canal
genitofemoral nerve,connect with,inguinal canal
lacunar ligament,part of,medial part of the gutter
medial part of the gutter,have,lacunar ligament
deep inguinal ring,connect with,superficial inguinal ring
inguinal canal,connect with,genitofemoral nerve
superficial inguinal ring,connect with,deep inguinal ring
inguinal ligament,connect with,conjoint tendon
superficial inguinal ring,part of,inguinal canal
inguinal canal,connect with,ilio inguinal nerve
testicular artery,connect with,abdominal aorta
inguinal ring,part of,canal
abdominal aorta,connect with,testicular artery
abdominopelvic cavity,connect with,testis
superficial inguinal ring,connect with,spermatic cord
ilio inguinal nerve,connect with,inguinal canal
anterior abdominal wall,have,internal oblique muscle
deep inguinal ring,connect with,spermatic cord
testis,connect with,abdominopelvic cavity
ilio inguinal nerve,part of,lumbar plexus
inferior vesical artery,connect with,testicular artery
inferior vesical artery,connect with,ductus deferen
ductus deferen,connect with,inferior vesical artery
internal oblique muscle,part of,anterior abdominal wall
abdominal wall,part of,abdominal
inguinal canal,connect with,round ligament of the uterus
round ligament of the uterus,follow by,ligament of the ovary
ligament of the ovary,have,gubernaculum
superficial inguinal ring,connect with,inguinal canal
abdominal,have,abdominal wall
round ligament of the uterus,connect with,inguinal canal
uterus,have,ovary
inguinal canal,connect with,peritoneal sac
round ligament of the uterus,part of,ligament of the ovary
peritoneal sac,connect with,inguinal canal
ligament of the ovary,follow,round ligament of the uterus
inferior epigastric vessel,connect with,inguinal canal
inguinal canal,connect with,processus vaginali
peritoneal sac,connect with,inferior epigastric vessel
origin,say,congenital
inguinal canal,connect with,inferior epigastric vessel
processus vaginali,part of,embryonic
inferior epigastric vessel,connect with,peritoneal sac
transversalis fascia,connect with,inguinal ligament
inguinal canal,part of,abdominal musculature
inguinal triangle,have,inguinal ligament
posterior wall,connect with,inguinal canal
inguinal ligament,connect with,transversalis fascia
transversalis fascia,connect with,iliopubic tract
abdominal musculature,have,inguinal canal
rectus abdominis muscle,part of,inguinal triangle
inguinal canal,connect with,posterior wall
inguinal ligament,part of,inguinal triangle
iliopubic tract,connect with,transversalis fascia
peritoneal cavity,have,peritoneum
discomfort,subclass of,sensation
omental bursa,part of,peritoneal cavity
peritoneum,have,visceral peritoneum
parietal,part of,peritoneum
viscera,part of,abdominal cavity
retroperitoneal,opposite of,intraperitoneal
parasympathetic,part of,autonomic nerve
sympathetic,part of,autonomic nerve
peritoneum,part of,peritoneal cavity
abdominal cavity,have,viscera
autonomic nerve,have,parasympathetic
peritoneum,have,visceral
parasympathetic,subclass of,autonomic nerve
mesentery,part of,peritoneal fold
omental,part of,peritoneum
