right atrium,connect with,right ventricle
papillary muscle,have,chordae tendineae
tricuspid valve,part of,ventricular contraction
ring,subclass of,fibrous
right ventricle,have,posterior
cusp,connect with,tricuspid valve
tricuspid valve,connect with,cusp
chordae tendineae,part of,papillary muscle
septal,subclass of,commissure
anterior,subclass of,commissure
commissure,subclass of,cusp
chordae tendineae,part of,papillary muscle
valve cusp,part of,ventricular musculature
wall,part of,pulmonary trunk
pulmonary sinus,have,cusp
pulmonary trunk,have,initial portion
heart,connect with,pulmonary trunk
ventricular contraction,have,cusp
initial portion,part of,pulmonary trunk
heart,have,leave atrium
papillary muscle,have,chordae tendineae
infundibulum,part of,right ventricle
right ventricle,connect with,pulmonary trunk
ventricle,connect with,pulmonary trunk
ventricle,part of,outflow tract
chordae,connect with,tendineae
tendineae,connect with,chordae
pulmonary trunk,connect with,right ventricle
right ventricle,have,infundibulum
pulmonary trunk,connect with,heart
leave atrium,part of,heart
pulmonary trunk,connect with,ventricle
chordae tendineae,part of,papillary muscle
pulmonary trunk,have,wall
leave atrium,connect with,pulmonary vein
pulmonary vein,connect with,atrium
pulmonary vein,connect with,leave atrium
leave atrium,connect with,right atrium
musculi pectinati,part of,primitive atrium
heart,have,pulmonary
anterior half,have,leave auricle
leave atrium,have,interatrial septum
right atrium,connect with,leave atrium
diaphragmatic,part of,heart
leave auricle,part of,anterior half
diaphragmatic,connect with,heart
leave ventricle,connect with,leave atrium
pulmonary,part of,heart
atrium,connect with,pulmonary vein
leave atrium,connect with,leave ventricle
leave pulmonary,connect with,heart
heart,connect with,leave pulmonary
interatrial septum,part of,leave atrium
right ventricle,connect with,myocardium
posterior papillary muscle,subclass of,papillary muscle
anterior wall,part of,leave ventricle
leave ventricle,connect with,right ventricle
myocardium,connect with,right ventricle
leave ventricle,have,anterior wall
right ventricle,connect with,leave ventricle
trabeculae,connect with,right ventricle
ventricle,connect with,septum
aortic vestibule,connect with,ascend aorta
ascend aorta,connect with,aortic vestibule
ascend aorta,have,luman
septum,have,tricuspid valve
leave ventricle,connect with,septum
aorta,connect with,leave ventricle
leave ventricle,connect with,aorta
tricuspid valve,have,septal cusp
leave ventricle,have,superior part
ventricular myocardium,opposite of,atrial myocardium
cardiac vein,connect with,coronary sinus
ventricle,connect with,atria
coronary artery,have,interventricular sulci
leave ventricle,part of,heart
interventricular sulci,part of,coronary artery
ventricular musculature,opposite of,atrial musculature
coronary sinus,connect with,cardiac vein
ascend aorta,connect with,coronary artery
coronary sulcus,part of,coronary artery
heart,connect with,ascend aorta
heart,have,leave ventricle
ascend aorta,connect with,heart
leave ventricle,connect with,leave atrium
coronary artery,connect with,ascend aorta
atrioventricular bundle,part of,myocardium
leave atrium,connect with,leave ventricle
coronary sulcus,part of,heart
cardiac skeleton,have,cusp
atria,connect with,ventricle
cusp,part of,cardiac skeleton
leave atrium,part of,heart
inferior ( acute ) margin of the heart,follow by,apex of the heart
posterior interventricular branch,part of,coronary artery
right ventricle,connect with,coronary sulcus
diaphragmatic surface,connect with,sulcu
ascend aorta,have,right aortic sinus
right ventricle,connect with,right atrium
right atrium,connect with,coronary sulcus
superior vena cava,connect with,aorta
inferior margin of the heart,connect with,sulcu
right atrium,connect with,right ventricle
atrioventricular node,part of,coronary artery
inferior margin of the heart,have,diaphragmatic surface
aorta,connect with,superior vena cava
heart,connect with,coronary artery
coronary artery,connect with,heart
coronary sulcus,connect with,ascend aorta
sulcu,connect with,diaphragmatic surface
superior vena cava,connect with,ascend aorta
right aortic sinus,part of,ascend aorta
coronary sulcus,part of,inferior margin of the heart
coronary sulcus,connect with,right ventricle
leave ventricle,have,anterior surface
leave coronary artery,connect with,leave ventricle
ascend aorta,have,leave aortic sinus
posterior wall,part of,leave ventricle
leave ventricle,have,posterior wall
coronary artery,have,right coronary artery
posterior interventricular branch,part of,coronary artery
leave dominant coronary artery,opposite of,right coronary artery
right coronary artery,connect with,leave coronary artery
coronary artery,have,posterior interventricular branch
leave coronary artery,have,circumflex branch
circumflex branch,part of,leave coronary artery
right dominant coronary artery,subclass of,coronary artery
coronary sinus,tributary,posterior cardiac vein
heart,have,atrial
heart,have,great cardiac vein
great cardiac vein,part of,heart
coronary artery,have,posterior interventricular branch
coronary sinus,part of,heart
marginal branch,part of,right coronary artery
cardiac chamber,have,right ventricle
cardiac vein,part of,right ventricle
cardiac vein,part of,venous drainage of the heart
right ventricle,part of,cardiac chamber
right ventricle,connect with,right atrium
right atrium,connect with,right ventricle
cardiac vein,connect with,right atrium
heart,connect with,coronary artery
coronary artery,connect with,heart
venous drainage of the heart,have,cardiac vein
venous drainage,part of,heart
coronary artery,have,marginal vein
vein of thebesius,subclass of,cardiac vein
marginal vein,part of,coronary artery
right atrium,connect with,cardiac vein
right coronary artery,have,marginal branch
vein of thebesius,subclass of,cardiac vein
myocardium,have,connective tissue
connective tissue,part of,myocardium
cardiac muscle,have,contraction
ventricle,connect with,atria
papillary muscle,connect with,ventricle
purkinje fiber,part of,subendocardial plexus
cardiac musculature,have,cardiac muscle
atria,part of,cardiac conduction system
papillary muscle,part of,cardiac musculature
brachiocephalic vein,instance of,lymphatic vessel
cardiac conduction system,have,ventricle
cardiac musculature,have,subendocardial network
ventricle,part of,cardiac musculature
cardiac muscle,part of,cardiac musculature
myocardium,have,cardiac muscle
contraction,part of,cardiac conduction system
tracheobronchial node,instance of,lymphatic vessel
cardiac conduction system,have,contraction
cardiac musculature,have,ventricle
cardiac conduction system,part of,excitation contraction
atria,connect with,ventricle
ventricle,part of,cardiac conduction system
ventricle,connect with,papillary muscle
cardiac muscle,part of,myocardium
excitation contraction,have,cardiac conduction system
interventricular septum,have,membranous part
sinu atrial node,connect with,atria
atrioventricular bundle,have,atrioventricular node
right atrium,connect with,atrium proper
excitatory impulse,part of,ventricular musculature
membranous part,part of,interventricular septum
ventricular musculature,have,excitatory impulse
atrioventricular node,part of,atrioventricular bundle
atrium proper,connect with,right atrium
right atrium,connect with,superior vena cava
atrioventricular node,follow by,atrioventricular bundle
pacemaker,part of,cardiac
atrioventricular bundle,follow,atrioventricular node
atria,connect with,sinu atrial node
septal cusp,part of,tricuspid valve
coronary sinus,connect with,tricuspid valve
tricuspid valve,have,septal cusp
tricuspid valve,connect with,coronary sinus
superior vena cava,connect with,right atrium
cardiac plexus,have,aortic arch
right ventricle,connect with,interventricular septum
purkinje fiber,part of,subendocardial plexus
subendocardial plexus,have,purkinje fiber
cardiac conduction system,have,ventricular conduction cell
cardiac plexus,connect with,sympathetic
interventricular septum,connect with,right ventricle
muscular interventricular septum,connect with,leave ventricle
peripheral nervous system,have,sympathetic
cardiac conduction system,have,subendocardial plexus
subendocardial plexus,part of,cardiac conduction system
interventricular septum,connect with,ventricle
ventricular conduction cell,part of,cardiac conduction system
autonomic division,part of,peripheral nervous system
peripheral nervous system,have,autonomic division
upper thoracic,part of,sympathetic ganglia
sympathetic ganglia,have,cardiac plexus
sympathetic trunk,part of,thoracic spinal cord
sympathetic trunk,part of,central nervous system
vagal cardiac branch,part of,central nervous system
cervical,part of,thoracic spinal cord
coronary artery,subclass of,blood vessel
cardiac plexus,connect with,thoracic spinal cord
heart rate,part of,sympathetic system
ganglia,have,synapse
atria,connect with,cardiac plexus
cardiac plexus,connect with,sympathetic trunk
thoracic spinal cord,have,sympathetic trunk
heart,connect with,vagus nerve
atria,part of,heart
thoracic spinal cord,connect with,cardiac plexus
cervical,part of,sympathetic ganglia
upper thoracic sympathetic ganglia,part of,thoracic spinal cord
cardiac plexus,part of,heart
parasympathetic system,have,heart rate
sympathetic trunk,have,cardiac nerve
cardiac nerve,part of,sympathetic trunk
parasympathetic,subclass of,nerve
heart,connect with,coronary artery
vagus nerve,connect with,heart
cardiac plexus,connect with,atria
sympathetic trunk,connect with,cardiac plexus
heart,have,cardiac plexus
heart,have,atria
sympathetic,subclass of,nerve
coronary artery,connect with,heart
sympathetic system,have,heart
refer pain,subclass of,refer
thoracic spinal cord,connect with,sympathetic trunk
thoracic spinal cord,connect with,cervical
sympathetic trunk,connect with,thoracic spinal cord
thoracic,connect with,cervical
heart,part of,sympathetic system
sympathetic system,have,sympathetic trunk
cervical,connect with,thoracic spinal cord
cervical,connect with,thoracic
sympathetic trunk,part of,sympathetic system
refer pain,subclass of,pain
conus arteriosus,connect with,right ventricle
right ventricle,have,conus arteriosus
right ventricle,connect with,conus arteriosus
pulmonary trunk,connect with,ascend aorta
ascend aorta,connect with,pulmonary trunk
ascend aorta,connect with,aortic valve
arch of the aorta,have,superior mediastinum
second right costal cartilage,connect with,ascend aorta
serous pericardium,part of,pericardial sac
coronary artery,connect with,aortic sinus
superior vena cava,connect with,pericardial sac
pericardial sac,connect with,superior vena cava
aortic sinus,connect with,coronary artery
aorta,connect with,aortic valve
arch of the aorta,connect with,superior mediastinum
leave ventricle,connect with,sternum
superior vena cava,connect with,pericardium
superior mediastinum,part of,arch of the aorta
posterior,subclass of,aortic sinus
sternum,connect with,leave ventricle
aortic valve,connect with,aorta
superior mediastinum,connect with,arch of the aorta
coronary artery,have,leave
oblique pericardial sinus,part of,pericardial sac
sternum,connect with,thoracic vertebrae
intervertebral disc,connect with,vertebra
serous pericardium,part of,pericardial sac
pericardial sac,connect with,pulmonary vein
parietal pleura,have,mediastinal part
pericardium,connect with,inferior vena cava
pulmonary vein,connect with,pericardial sac
thoracic vertebrae,connect with,sternum
inferior vena cava,connect with,pericardium
right atrium,connect with,pericardial sac
leave atrium,have,superior region
superior region,part of,leave atrium
inferior mediastinum,opposite of,superior mediastinum
vertebra,connect with,intervertebral disc
brachiocephalic vein,part of,superior mediastinum
superior vena cava,part of,superior mediastinum
subclavian vein,connect with,internal jugular
internal jugular,connect with,subclavian vein
leave pericardiacophrenic vein,part of,superior intercostal vein
pericardial vein,connect with,brachiocephalic vein
superior vena cava,tributary,leave brachiocephalic vein
superior vena cava,tributary,inferior thyroid
superior intercostal vein,have,leave pericardiacophrenic vein
bronchial vein,part of,superior intercostal vein
internal thoracic vein,have,inferior thyroid
inferior thyroid,part of,internal thoracic vein
leave bronchial vein,subclass of,posterior intercostal vein
pericardial,subclass of,vein
arch of the aorta,have,leave common carotid artery
arch of the aorta,have,brachiocephalic trunk
leave subclavian artery,part of,arch of the aorta
carotid artery,connect with,aorta
brachiocephalic trunk,have,right subclavian artery
superior mediastinum,part of,trachea
aorta,connect with,carotid artery
arch of the aorta,have,leave subclavian artery
leave common carotid artery,part of,arch of the aorta
brachiocephalic trunk,part of,arch of the aorta
superior mediastinum,connect with,trachea
brachiocephalic trunk,connect with,trachea
sternum,have,manubrium
neck,connect with,head
head,connect with,neck
thyroid i m a artery,part of,brachiocephalic trunk
trachea,connect with,superior mediastinum
leave subclavian artery,instance of,blood supply
abdominal cavity,connect with,thorax
central nervous system,have,vagus nerve
vagus nerve,part of,central nervous system
superior mediastinum,connect with,vagus nerve
superior mediastinum,connect with,esophagus
esophagus,connect with,cardiac plexus
esophagus,connect with,superior mediastinum
larynx,connect with,trachea
esophagus,connect with,trachea
thorax,connect with,diaphragm
pulmonary plexus,connect with,cardiac plexus
diaphragm,connect with,thorax
aorta,connect with,arch
vagus nerve,connect with,superior mediastinum
arch,connect with,aorta
trachea,connect with,larynx
cardiac plexus,connect with,pulmonary plexus
nerve plexus,connect with,esophagus
parietal pleura,have,mediastinal part
esophagus,connect with,nerve plexus
superior mediastinum,connect with,thoracic duct
thoracic duct,connect with,superior mediastinum
thoracic duct,instance of,lymphatic vessel
inferior boundary,have,diaphragm
diaphragm,part of,inferior boundary
thoracic duct,connect with,thoracic aorta
thoracic aorta,connect with,thoracic duct
stomach,connect with,esophagus
esophagus,connect with,thorax
esophageal hiatus,part of,diaphragm
parietal pleura,have,mediastinal part
thoracic portion,connect with,vertebral column
neck,have,pharynx
thoracic duct,connect with,esophagus
vertebral column,connect with,thoracic portion
esophagus,connect with,thoracic duct
abdomen,have,stomach
diaphragm,connect with,pharynx
pharynx,connect with,diaphragm
vertebral column,have,thoracic portion
pharynx,connect with,esophagus
thorax,connect with,esophagus
esophagus,connect with,stomach
esophagus,connect with,pharynx
thoracic portion,part of,vertebral column
esophagus,connect with,diaphragm
pharynx,connect with,thoracic aorta
neck,have,pharynx
medical instrument,use,passage
esophagus,connect with,diaphragm
diaphragm,connect with,esophagus
constrict area,subclass of,swallow object
tracheal bifurcation,connect with,esophagus
pharynx,part of,neck
thoracic aorta,connect with,pharynx
submucosal plexus,connect with,esophageal wall
esophagus,have,esophageal
vagus nerve,connect with,sympathetic trunk
innervation of the esophagus,subclass of,complex
esophageal,connect with,gastric vein
enteric nervous system,have,submucosal plexus
sympathetic trunk,connect with,vagus nerve
superior portion,part of,esophagus
esophagus,connect with,posterior mediastinum
bronchial artery,connect with,esophageal artery
esophagus,have,superior portion
posterior mediastinum,connect with,esophagus
esophagus,connect with,gastric
gastric,connect with,esophagus
autonomic,part of,peripheral nervous system
azygos vein,connect with,esophageal artery
hemiazygo vein,connect with,esophageal artery
esophageal wall,connect with,submucosal plexus
splanchnic nerve,subclass of,afferent fiber
parasympathetic,part of,autonomic
gastric vein,connect with,esophageal
myenteric,connect with,esophageal wall
esophageal artery,connect with,esophageal branch
peripheral nervous system,have,autonomic
thoracic aorta,connect with,esophageal artery
parasympathetic,part of,autonomic division
leave gastric artery,connect with,esophageal artery
autonomic division,part of,peripheral nervous system
peripheral nervous system,have,autonomic division
esophageal artery,connect with,leave gastric artery
central nervous system,have,sympathetic trunk
esophageal plexus,connect with,esophagus
sympathetic trunk,part of,central nervous system
diaphragm,connect with,abdomen
esophagus,connect with,esophageal plexus
abdomen,connect with,diaphragm
vagus nerve,have,right vagus nerve
esophagus,connect with,vagus nerve
pain recognition,different from,relay
vagus nerve,part of,central nervous system
relay,different from,pain recognition
vagus nerve,connect with,esophagus
esophagus,connect with,diaphragm
diaphragm,connect with,esophagus
central nervous system,have,vagus nerve
esophagus,connect with,abdomen
azygos vein,part of,azygos system of vein
hemiazygo vein,part of,azygos system of vein
thoracic vertebral body,part of,vertebral column
accessory hemiazygo vein,part of,azygos system of vein
descend aorta,connect with,diaphragm
thoracic aorta,have,arch of the aorta
thoracic vertebral body,connect with,vertebral column
abdominal,connect with,thoracic
connect to each other,connect with,longitudinal vessel
arch of the aorta,part of,thoracic aorta
branch,part of,course
longitudinal vessel,connect with,connect to each other
thoracic,connect with,abdominal
descend aorta,part of,thoracic aorta
vertebral column,have,thoracic vertebral body
thorax,connect with,diaphragm
diaphragm,connect with,thorax
diaphragm,connect with,thoracic duct
azygos vein,connect with,hemiazygo vein
esophageal vein,connect with,hemiazygo vein
thoracic duct,connect with,venous system
diaphragm,connect with,thorax
hemiazygo vein,connect with,mediastinal vein
hemiazygo vein,connect with,azygos vein
thoracic duct,part of,venous system
superior mediastinum,connect with,thoracic duct
superior mediastinum,connect with,neck
thorax,connect with,diaphragm
thoracic lymph trunk,instance of,lymph trunk
diaphragm,connect with,thorax
esophagus,connect with,diaphragm
neck,connect with,head
head,connect with,neck
diaphragm,connect with,esophagus
peripheral nervous system,have,autonomic division
neck,connect with,superior mediastinum
posterior mediastinum,have,superior portion
crura,connect with,diaphragm
sympathetic fiber,part of,viscera
rib,connect with,vertebral body
crura of the diaphragm,part of,diaphragm
branch from the upper five ganglia,subclass of,branch from the ganglia
vertebral body,connect with,rib
branch from the ganglia,have,branch from the upper five ganglia
diaphragm,connect with,crura
ganglia,have,branch
viscera,have,sympathetic fiber
rami communicante,part of,thoracic spinal nerve
diaphragm,have,crura of the diaphragm
superior portion,part of,posterior mediastinum
thoracic viscera,have,postganglionic sympathetic fiber
white,subclass of,rami communicante
visceral afferent,subclass of,fiber
ganglia,part of,sympathetic trunk
sympathetic trunk,have,ganglia
branch from the upper five ganglia,part of,branch from the ganglia
branch,part of,ganglia
ii,part of,rib
rib ii,connect with,sternum
thoracic wall,connect with,rib
pectorali major,connect with,thoracic wall
manubrium,connect with,sternum
thoracic wall,connect with,pectorali major
rib,connect with,breast
axilla,connect with,pectorali major muscle
surface anatomy of the breast in woman,study,breast
mammary gland,have,axilla
sternum,instance of,ridge
sternum,connect with,manubrium
breast,study by,surface anatomy of the breast in woman
pectorali major muscle,connect with,axilla
areola,part of,breast
sternum,part of,rib
rib,have,sternum
rib,have,rib ii
axillary tail,subclass of,axillary process
sternum,have,manubrium
breast,have,areola
breast,connect with,rib
axilla,part of,mammary gland
vi,connect with,rib
nipple,part of,breast
manubrium,part of,sternum
rib,connect with,vi
rib ii,connect with,sternum
internal jugular,connect with,brachiocephalic vein
superior vena cava,connect with,brachiocephalic vein
subclavian vein,connect with,brachiocephalic vein
superior mediastinum,opposite of,inferior mediastinum
inferior mediastinum,opposite of,superior mediastinum
manubrium,part of,sternum
intercostal space,connect with,sternum
midclavicular line,part of,heart
midclavicular line,connect with,intercostal space
stethoscope,use,heart sound
midclavicular line,connect with,sternum
heart,have,midclavicular line
sternum,connect with,midclavicular line
costal pleura,connect with,sternum
bulge,part of,heart
aortic valve,connect with,right second intercostal space
costomediastinal recess,part of,pleural cavity
heart,connect with,sternum
pleural cavity,have,inferiorly
sternum,connect with,heart
diaphragm,connect with,thoracic wall
lung,have,pleural cavity
pleural cavity,connect with,lung
thoracic wall,have,midaxillary line
stethoscope,use,listen for lung sound
placement,part of,stethoscope
thoracic wall,have,cavity
where to listen for lung sound,facet of,stethoscope
mediastinum,connect with,trachea
carotid artery,connect with,aorta
abdomen,connect with,thorax
thorax,connect with,abdomen
segmental neurovascular supply,part of,thoracic wall
leave common carotid artery,connect with,aorta
neurovascular supply,part of,thoracic wall
aorta,connect with,thoracic artery
trachea,connect with,mediastinum
thoracic artery,connect with,aorta
rib,connect with,vertebra
spinal nerve,have,posterior ramus
rib,have,proximal end
sternum,connect with,rib
pleural effusion,study by,ct
intrathoracic large bore drain,use,right thoracotomy
sternum,connect with,thoracic wall
thoracic wall,connect with,sternum
rib,connect with,sternum
parietal,have,recess
thoracic wall,have,artery
thoracic wall,have,vein
rib,connect with,thoracic wall
right thoracotomy,use,intrathoracic large bore drain
artery,part of,thoracic wall
thoracic wall,have,lymphatic vessel
sternum,connect with,rib
emphysema,have,pneumothorax
breathe,have,thoracic wall
rib,connect with,sternum
pulmonary vessel,have,bronchopulmonary segment
bronchial tree,have,bronchopulmonary segment
bronchopulmonary segment,part of,bronchial tree
bronchopulmonary segment,part of,pulmonary vessel
bronchopulmonary segment,have,leave lung
structure relate to the right lung,have,right lung
bronchopulmonary segment,have,right lung
pericardium,have,arch of aorta
lung,part of,chest
serouspericardium(epicardium ),have,visceral layerof serouspericardium(epicardium )
chest,have,lung
epicardium,have,fibrous pericardium
bronchoscopic,subclass of,evaluation
chest,have,upper right lung
trachea,connect with,branch
aorta,have,arch of aorta
mediastinum,connect with,thorax
pericardial sac,have,serous pericardium
bronchoscopic evaluation,subclass of,evaluation
heart,connect with,chest
arch of aorta,have,anterior surface of the heart
pulmonary vein,connect with,atrium
diaphragmatic surface,part of,heart
heart,have,sulci
septa,part of,heart
ventricle,connect with,aorta
anterior surface of the heart,have,sulci
sulci,part of,anterior surface of the heart
heart,have,diaphragmatic surface
diaphragmatic surface,connect with,base of the heart
aorta,connect with,ventricle
atrium,connect with,pulmonary vein
chamber,part of,heart
pump,part of,heart
sulci,part of,heart
anterior surface,part of,heart
coronary arterial system,have,coronary artery
arterial system,have,coronary
cardiac vasculature,have,fibrous ring
major cardiac vein,part of,anterior view
anterior view of major cardiac vein,depict,major cardiac vein
conduction system,part of,heart
major vessel,part of,mediastinum
mediastinum,have,major vessel
vertebra,connect with,superior mediastinum
bronchus,connect with,trachea
trachea,connect with,bronchus
superior mediastinum,connect with,vertebra
superior mediastinum,connect with,trachea
trachea,connect with,esophagus
venous channel,connect with,mediastinum
thymus,connect with,venous
trachea,connect with,superior mediastinum
thoracic aorta,connect with,branch
aorta,connect with,branch
esophagus,connect with,trachea
constriction,part of,esophageal
pharynx,connect with,esophagus
trachea,connect with,esophagus
esophagus,connect with,pharynx
skeletal structure,part of,chest wall
areola,part of,breast
breast,have,nipple
breast,have,areola
fissure,part of,chest wall
chest wall,have,lung
heart,part of,chest wall
chest wall,have,heart
lobe,part of,chest wall
heart,connect with,chest wall
lung,part of,chest wall
chest wall,have,fissure
venous system,connect with,heart
rib,have,inferior border
acini,part of,breast
lymph node,part of,organ
liver,instance of,organ
thoracic aorta,connect with,branch
lymphatic,have,vein
axilla,connect with,pectorali major muscle
breast cancer,subclass of,malignancy
stage,part of,clinician
organ,have,lymph node
lactiferous duct,part of,breast
pectorali major muscle,connect with,axilla
branch,connect with,thoracic aorta
tumor growth and spread,facet of,cancer
vein,part of,lymphatic
lobule,part of,breast
breast tissue,part of,breast
latissimus dorsi muscle,connect with,humerus
cervical rib,instance of,1 % of the population
breast tissue,have,medial axillary wall
serratus anterior muscle,part of,scapula
latissimus dorsi,connect with,humerus
scapula,have,serratus anterior muscle
long thoracic nerve,part of,medial axillary wall
serratus anterior muscle,connect with,scapula
lymph node,facet of,breast cancer
supraclavicular,subclass of,lymph node
parasternal,subclass of,lymph node
parasternal,subclass of,lymph node
supraclavicular,subclass of,lymph vessel
axillary,subclass of,lymph node
pet ct,subclass of,image
nodal,subclass of,metastatic breast cancer
medial axillary wall,part of,breast tissue
parasternal,subclass of,lymph vessel
axillary,subclass of,lymph node
breast tissue,have,axilla
axilla,part of,breast tissue
brachial plexus,connect with,anterior ramus
cervical rib,connect with,rib i
cervical rib,connect with,rib i
thoracotomy,different from,sternotomy
break in two or more place,different from,single rib fracture
rib,have,break
leukemia,subclass of,blood disease
rib,connect with,chest wall
assist ventilation,subclass of,ventilation
flail segment,part of,flail chest
flail chest,have,flail segment
sternum,connect with,medullary
medullary,connect with,sternum
thoracic cage,connect with,chest
painful,subclass of,fracture
chest wall,connect with,rib
paradoxically move segment,part of,chest wall
aspirate,use,bone marrow
upper rib,connect with,sternum
sternal notch,part of,sternum
supraclavicular region,connect with,carotid artery
esophagectomy,treat,retrosternal goiter
valve,part of,heart
manubriosternal junction,connect with,sternum
heart,have,great vessel
subclavian,connect with,carotid artery
pericardium,part of,heart
coronary artery,part of,heart
sternum,connect with,upper rib
heart,have,pericardium
brachiocephalic vein,instance of,vessel
internal thoracic artery,have,bleed
lobectomy,instance of,procedure
lung,connect with,chest wall
lung biopsy,instance of,procedure
thoracic wall,connect with,lung
minimally invasive thoracic surgery,subclass of,minimally invasive
chest wall,connect with,lung
esophagectomy,instance of,procedure
axillary line,part of,thoracic wall
thorax,connect with,chest wall
intercostal space,part of,pleural cavity
posterior midline,part of,scapula
scapula,have,posterior midline
lung,connect with,thoracic wall
region,have,rib
rib,part of,region
rib,connect with,intercostal space
chest tube insertion,use,direct ultrasound
neurovascular bundle,have,subcostal groove
neurovascular bundle,have,intercostal nerve
vein,connect with,artery
local anesthetic,use,injection
c3 c5 nerve root,part of,cervical spine
cervical spine,have,c3 c5 nerve root
injection,use,local anesthetic
intercostal nerve,part of,neurovascular bundle
subcostal groove,part of,neurovascular bundle
varicella zoster virus,have,postviral neuropathy
artery,connect with,vein
laparoscopically,subclass of,surgical plication of the diaphragm
exercise tolerance,facet of,lung function
bilateral paralysis of the diaphragm,have,respiratory distress
exercise tolerance,part of,lung function
lung,have,pleural space
shortness of breath,subclass of,respiratory distress
lung function,have,exercise tolerance
mediastinum,part of,pleural cavity
lung,have,parenchyma
parenchyma,part of,lung
shortness of breath,subclass of,symptom
parenchyma,connect with,pleural cavity
pleural cavity,connect with,mediastinum
pleural cavity,connect with,parenchyma
mediastinum,connect with,pleural cavity
tension pneumothorax,subclass of,pneumothorace
air leak,subclass of,pneumothorax
tension pneumothorax,subclass of,pneumothorax
spontaneous,subclass of,pneumothorace
high resolution compute tomography,subclass of,computed tomography
allergen,subclass of,potentially harmful element
interstitium,part of,lung
cross sectional,subclass of,slice
computed tomography,study,lesion
image the lung,subclass of,medical imaging
lung,have,interstitium
lesion,study by,computed tomography
trachea,connect with,vocal cord
bronchus,connect with,trachea
trachea,connect with,bronchus
ebus,subclass of,ultrasound
mediastinal,subclass of,lymph node
endobronchial ultrasound,subclass of,ultrasound
vocal cord,connect with,trachea
bronchoscope,use,ultrasound probe
mediastinum,connect with,hila
hila,connect with,mediastinum
oropharynx,connect with,trachea
localization,subclass of,diagnostic
biopsy,subclass of,inspect
treatment depend on its stage,facet of,lung cancer
trachea,connect with,oropharynx
metastasize,subclass of,tumor mass
myocardial infarction,different from,pericarditis
myocardial infarction,have,chest pain
pericarditis,different from,myocardial infarction
pericarditis,subclass of,inflammatory condition
fdg pet,have,gamma radiation emitter
fluorodeoxyglucose positron emission tomography,use,radionuclide
gamma radiation emitter,part of,fdg pet
metastasis,subclass of,spread
fluorodeoxyglucose positron emission tomography,use,gamma radiation emitter
jugular venous pulse,part of,neck
cardiac cycle,have,diastolic phase
serous pericardium,connect with,visceral
diastolic phase,part of,cardiac cycle
scar,subclass of,inflammation
kussmaul 's sign,facet of,constrictive pericarditis
parietal,part of,serous pericardium
serous pericardium,have,parietal
jugular,connect with,venous
visceral,connect with,serous pericardium
pericardial sac,have,parietal pericardium
venous,connect with,jugular
constrictive pericarditis,have,heart failure
parietal pericardium,part of,pericardial sac
calcification of the valve leaflet,have,aortic valve disease
mitral valve disease,subclass of,valve problem
acquire,different from,congenital
stenosis,subclass of,valve problem
rheumatic endocarditis,have,stenosis
aortic valve stenosis,subclass of,cardiac valve disease
hypertrophy of the left atrium,subclass of,heart change
anterior interventricular artery,part of,coronary artery
coronary artery,part of,myocardium
posterior descend artery,part of,coronary artery
infection,have,valve disease in the right side of the heart
coronary artery,have,leave anterior descend artery
right ventricle,connect with,right atrium
tricuspid,connect with,pulmonary valve
right atrium,connect with,right ventricle
leave anterior descend artery,connect with,anterior descend artery
posterior interventricular artery,part of,coronary artery
leave anterior descend artery,part of,coronary artery
pulmonary valve,connect with,tricuspid
anterior interventricular artery,connect with,anterior descend artery
coronary artery,have,posterior descend artery
anterior descend artery,connect with,leave anterior descend artery
coronary artery,connect with,thoracic aorta
thoracic aorta,connect with,coronary artery
radial,connect with,brachial artery
abdominal aorta,connect with,iliac artery
coronary artery,have,stenosis
myocardium,have,coronary artery
iliac artery,connect with,abdominal aorta
brachial artery,connect with,radial
wire mesh,use,stent
femoral artery,connect with,iliac artery
artery,use,perfusion
abdominal aorta,connect with,thoracic aorta
angioplasty,use,balloon
myocardial infarction,have,pain
great saphenous vein,use,graft
coronary artery,connect with,radial artery
radial artery,connect with,coronary artery
internal thoracic,connect with,coronary artery
radial artery,connect with,thoracic
coronary artery,use,bypass
interatrial septum,connect with,heart
pulmonary arterial hypertension,cause,pulmonary trunk
pulmonary arterial hypertension,have,heart failure
leave atrium,connect with,right atrium
right atrium,connect with,leave atrium
heart,connect with,interatrial septum
arterial pulmonary pressure,have,pulmonary edema
right ventricle,connect with,leave ventricle
arterial pulmonary pressure,facet of,pulmonary blood flow
ventricular septum ventriculoseptal defect,subclass of,congenital heart defect
leave ventricle,connect with,right ventricle
tetralogy of fallot,subclass of,syndromic constellation
membranous portion,part of,septum
septum,connect with,right ventricle
pulmonary stenosis,subclass of,congenital heart disorder
right ventricle,connect with,heart
override aorta,subclass of,congenital heart disorder
aorta,connect with,interventricular septum
heart,connect with,right ventricle
vsd,subclass of,congenital heart disorder
surgical intervention,facet of,infant
tetralogy of fallot,subclass of,congenital heart disorder
interventricular septum,connect with,aorta
cyanosis,cause,poor oxygenation
right ventricular hypertrophy,subclass of,congenital heart disorder
aortic arch,connect with,pulmonary artery
pulmonary artery,connect with,aortic arch
leave,opposite of,right
ectopic parathyroid gland,part of,thymus
right,opposite of,leave
fatigue,subclass of,symptom
chest heaviness,subclass of,pressure
cardiac ischemia,subclass of,symptom
woman,opposite of,man
