no trial compare these new drug with tacrine,facet of,tacrine
muscarinic,have,ingestion
muscarinic,subclass of,alkaloid
neonicotinoid,use,agricultural use
atropine,have,parenterally
crop,use,agricultural
agricultural,use,crop
muscarinic alkaloid,part of,mushroom
amanita muscaria,produce,muscarine
muscarinic excess,subclass of,sign of muscarinic excess
neonicotinoid,subclass of,insecticide
australian government 's report on neonicotinoids and honey bee,country,australia
imidacloprid,subclass of,neonicotinoid
bee,subclass of,pollinator
stem,part of,plant
thiamethoxam,subclass of,neonicotinoid
clothianidin,subclass of,neonicotinoid
leave,part of,plant
plant,have,leave
tobacco,have,nicotine
diazepam,have,anticonvulsant
toxic effect of a large dose of nicotine,subclass of,effect describe previously
cigarette,have,tobacco
cigarette,have,nicotine
symptom direct,subclass of,treatment
cigarette,have,smoke
atropine,treat,muscarinic excess
acute toxicity,subclass of,fatal
smoke,part of,cigarette
electronic cigarette,have,tobacco
smoke,have,vascular disease
cigarette,have,nicotine
cigarette,have,tobacco
smoke,have,tobacco associate disease
surgeon general 's report on health promotion and disease prevention,date,1979
tobacco smoking,practice by,smoker
peptic ulcer,subclass of,ulcer recurrence
neuropsychiatric,have,cardiovascular event
varenicline,have,partial agonist
gum,have,nicotine
transdermal patch,have,nicotine
pesticide,use,agriculture
acute toxic effect,subclass of,pharmacologic action
central nervous system,have,neuromuscular blockade
acute intoxication,treat,treat promptly
lubricate oil,subclass of,additive
lubricate oil,have,additive
weakness of upper and low extremity,subclass of,neuropathy
organophosphate,subclass of,insecticide
nicotinic acetylcholine receptor,subclass of,receptor
trend pharmacol sci 2015,point in,2015
australian pesticide and veterinary medicine authority,country,australia
m2,subclass of,muscarinic receptor
n engl j me 2016,point in,2016
m3,subclass of,muscarinic receptor
pharmacological intervention for smoking cessation,instance of,meta analysis
cholinesterase and cholinesterase inhibitor,date,2000
neonicotinoid,instance of,insecticide
neonicotinoid,subclass of,insecticide
surgeon general,part of,us department of health and human service
us department of health and human service,inception,1979
autoimmune,have,autonomic failure
br j,have,pharmacol 2003
muscarinic(m ) receptor,part of,coronary circulation
nat rev drug discov,date,2007
lazartigues e et al,field of,spontaneously hypertensive rat cholinergic hyper responsiveness
smoking and health,author,surgeon general
lazartigues e et al,date,1999
pharmacol 2003,part of,br j
cigarette smoking,have,dopamine release
gastroenterology 2001,point in,2001
harvey rd,field of,muscarinic regulation of cardiac ion channel
belevych ae,field of,muscarinic regulation of cardiac ion channel
respiratory support,different from,central nervous system
ventilate,use,oxygen
ganglion blocker,subclass of,antinicotinic drug
prostatectomy,treat,benign prostatic hypertrophy
neuromuscular junction blocker,subclass of,antinicotinic drug
thiazide diuretic,treat,hypertension
ganglion blocker,subclass of,antinicotinic drug
neuromuscular junction blocker,subclass of,antinicotinic drug
neuron,part of,central nervous system
ligand,have,bind site
subtype,facet of,receptor
neuron,have,cell body
bind site,part of,ligand
central nervous system,have,neuron
site,part of,neuronal
smooth muscle cell,subclass of,effector cell
glandular,subclass of,effector cell
nature 2012,point in,2012
autonomic discharge,have,parasympathetic
ester,subclass of,alkaloid
atropine,instance of,prototype
poison,subclass of,medicine
orthosteric bind site,part of,receptor
structure and dynamic of the m3 muscarinic acetylcholine receptor,publish in,nature 2012
receptor,have,receptor surface
receptor surface,part of,receptor
scopolamine,have,oxygen
transdermal route,different from,oral administration
atropine,have,oxygen
cns,have,eye
tropicamide dicyclomine,treat,asthma
aspartate,instance of,amino acid
salivary,subclass of,tissue
parietal cell,part of,gastric
atropine,have,muscarinic blocking
4-damp,have,muscarinic blocking
pirenzepine,have,muscarinic blocking
trihexyphenidyl,have,muscarinic blocking
glycopyrrolate,have,muscarinic blocking
ipratropium,have,muscarinic blocking
sweat gland,subclass of,tissue
sweat gland,instance of,tissue
bronchial,subclass of,tissue
neuromuscular block agent,instance of,clinical use
neuromuscular block agent,treat,parkinson 's disease
dag,have,diacylglycerol
diacylglycerol,part of,dag
atropine,have,5relative to atropine
parkinson 's disease,instance of,clinical use
high affinity,opposite of,low affinity
histamine receptor blocker,subclass of,antimuscarinic
antimuscarinic drug,treat,parkinson 's disease
brain,part of,central nervous system
drowsiness,subclass of,central effect
coma,have,agitation
parkinson 's disease,drug,antimuscarinic drug
levodopa,treat,parkinson 's disease
scopolamine,have,prevent or reverse these disturbance
medullary center,part of,central nervous system
pupillary constrictor muscle,part of,eye
lacrimal secretion,subclass of,ocular effect
eye,have,pupillary constrictor muscle
antimuscarinic,subclass of,drug
pupillary constrictor muscle,connect with,eye
cycloplegia,have,atropinize eye
ophthalmology,study,eye
eye,study by,ophthalmology
glaucoma,study by,ophthalmology
eye,connect with,pupillary constrictor muscle
cycloplegia,study by,ophthalmology
belladonna,use,eye drop
cardiovascular system,have,sinoatrial node
sinoatrial node,part of,cardiovascular system
chronic obstructive pulmonary disease,have,bronchodilation
airway,part of,respiratory system
respiratory system,have,airway
gut,connect with,gastrointestinal tract
gut,have,gastrointestinal tract
enteric nervous system,have,vagal
parasympathetic,have,vagal
vagal,subclass of,parasympathetic
gastrointestinal tract,connect with,gut
intestinal,have,enteric nervous system
telenzepine,have,investigational
stomach,connect with,colon
peristalsis,part of,enteric nervous system
gastric empty,have,intestinal transit
pancreatic,have,intestinal secretion
colon,connect with,stomach
enteric nervous system,have,peristalsis
parasympathomimetic,treat,diarrhea
gastric acid,have,muscarinic receptor
muscarinic receptor,have,gastric acid secretion
overdosage,have,diarrhea
pirenzepine,have,investigational
refractive error,study by,ophthalmoscopic
nasolacrimal duct,connect with,nasopharynx
ophthalmoscopic,study,retina
conjunctival,part of,ophthalmology
ophthalmology,have,conjunctival
tertiary amine,subclass of,antimuscarinic
retina,study by,ophthalmoscopic
significant amnesia,subclass of,adverse effect
atropine,have,preanesthetic
antimuscarinic,subclass of,drug
inhalational anesthetic,different from,irritate to the airway
scopolamine,have,preanesthetic
vagus,connect with,bronchial smooth muscle cell
syncope,subclass of,faintness
vasovagal attack,subclass of,myocardial infarction
urinary bladder,have,contraction
m3 receptor,part of,urinary bladder
m3,subclass of,receptor
contraction,part of,urinary bladder
atropine,treat,urinary urgency
urinary bladder,have,m3 receptor
m2,subclass of,receptor
urinary tract,have,urothelium
bladder,connect with,catheter
catheter,connect with,bladder
propiverine,treat,urinary incontinence
bladder storage problem,have,bladder symptom
urinary incontinence,drug,propiverine
urinary incontinence,drug,fesoterodine
dry mouth,subclass of,adverse effect
bladder symptom,cause,bladder storage problem
fesoterodine,treat,urinary incontinence
solifenacin,have,antagonist
tolterodine,treat,urinary incontinence
darifenacin,have,antagonist
passage of the stone,have,ureteral smooth muscle spasm
debatable,facet of,usefulness
antimuscarinic,subclass of,drug
sensory nerve,part of,urothelium
cholinergic poisoning,subclass of,medical emergency
obidoxime,treat,organophosphorus poisoning
atropine,treat,muscarinic excess
pralidoxime,treat,organophosphorus poisoning
acute,subclass of,effect
cholinesterase regenerator compound,treat,organophosphorus poisoning
parathion,instance of,nerve gas
diacetylmonoxime,have,oxime agent
nerve gas,use,chemical warfare
obidoxime,have,oxime agent
diacetylmonoxime,treat,organophosphorus poisoning
pralidoxime,have,oxime agent
only one available for clinical use,drug,pralidoxime
cholinesterase,have,active site
serine,have,oh
pralidoxime,treat,organophosphate poisoning
cholinesterase,have,phosphorylation
regenerate some of the cns cholinesterase,cause,cross the blood brain barrier
active site,part of,cholinesterase
neuromuscular junction,part of,skeletal muscle
pralidoxime,have,phosphorus
neuromuscular weakness,subclass of,adverse effect
intravenous infusion,drug,pralidoxime
intermediate act enzyme inhibitor,subclass of,inhibitor
cocaine toxicity,facet of,cocaine
butyrylcholinesterase,subclass of,enzyme
infant,subclass of,child
elevate,subclass of,body temperature
apocrine,different from,eccrine gland
eccrine gland,different from,apocrine
cycloplegia,subclass of,adverse effect
parasympathetic blockade,subclass of,peripheral sign
diazepam,have,seizure control
cool blanket,use,temperature control
relative,different from,absolute
physiologic,have,pharmacologic
atropine,treat,muscarinic excess
clinical use,have,pharmacologic
sympathetic,part of,autonomic ganglia
angle closure,subclass of,glaucoma
parasympathetic,part of,autonomic ganglia
autonomic ganglia,have,sympathetic
neuromuscular junction,part of,skeletal muscle
synthetic amine,subclass of,ganglion block drug
decamethonium,have,neuromuscular block agent
hexamethonium,have,nicotinic antagonist
tetraethylammonium,have,nicotinic antagonist
hexamethonium,have,depolarize neuromuscular block agent
ganglion block drug,subclass of,ganglion block
hexamethonium,have,neuromuscular block agent
hypertension,drug,hexamethonium
acetylcholine,have,depolarize ganglion block
hexamethonium,treat,hypertension
acetylcholine,have,reference
tetraethylammonium,instance of,synthetic amine
tetraethylammonium,treat,hypertension
parasympathetic nervous system,have,ciliary muscle
pupil,part of,eye
non depolarizing competitive antagonist,subclass of,drug
ciliary muscle,part of,parasympathetic nervous system
cns,have,central nervous system
erection,facet of,sexual function
orthostatic,subclass of,hypotension
tachycardia,subclass of,cardiac effect
cardiovascular system,have,blood vessel
secretion,part of,gastrointestinal tract
arteriolar,subclass of,blood vessel
venous return,part of,peripheral vascular resistance
autonomic innervation,have,genitourinary smooth muscle
autonomic innervation,have,smooth muscle
postural hypotension,subclass of,hypotension
blood vessel,part of,cardiovascular system
ejaculation,facet of,sexual function
overactive bladder syndrome,drug,extend release tolterodine
overactive bladder syndrome,drug,solifenacin succinate
basic re cardiol,date,2001
lama laba,instance of,scientific rationale
dual therapy strategy for copd,have,lama laba
pharmacological intervention for smoking cessation,instance of,meta analysis
solifenacin succinate,treat,overactive bladder syndrome
lama laba,part of,dual therapy strategy for copd
m3 receptor,part of,muscarinic
the efficacy and safety of transdermal scopolamine,instance of,systematic review
scopolamine,treat,vomit
mushroom,subclass of,amatoxin
smoke,have,chronic obstructive pulmonary disease
poisoning & drug overdose,author,olson k
prostatic hyperplasia,drug,alpha blocker
tauterman cs et al,member of,cochrane database syst rev
botulinum neurotoxin a,have,excitatory cholinergic
nonneurogenic,subclass of,overactive bladder syndrome
m1,subclass of,muscarinic acetylcholine receptor
pathophysiological,have,clinical
nature 2016,point in,2016
m4,subclass of,muscarinic acetylcholine receptor
pathophysiological,part of,clinical
clinical,have,pathophysiological
clinical,part of,pathophysiological
agonistic,subclass of,autoantibody
anticholinesterase poisoning,instance of,nerve agent
urge incontinence,subclass of,obstruction of bladder outflow
bladder outflow,subclass of,obstruction
urge incontinence,subclass of,urinary incontinence
transd mal patch,have,oxybutynin
pros tatic hypertrophy,have,instability of the detrusor muscle
jh,drug,extend release tolterodine
light headedness,subclass of,symptom
disable,subclass of,symptom
plasma,have,norepinephrine
light headedness,subclass of,complaint
constipation,have,urinary retention
supine,have,hg
autonomic nervous system,have,blood pressure
norepinephrine,instance of,neurotransmitter
epinephrine,part of,adrenal medulla
regulation,facet of,blood pressure
autonomic nervous system,have,regulation of blood pressure
adrenal medulla,part of,autonomic nervous system
epinephrine,instance of,hormone
epinephrine,have,sympathomimetic
epinephrine,subclass of,catecholamine
mode of action,facet of,sympathomimetic
norepinephrine,subclass of,catecholamine
indirect,subclass of,action
direct,subclass of,action
norepinephrine,have,adrenoceptor
epinephrine,have,adrenoceptor
norepinephrine,have,sympathomimetic
route of administration,part of,pharmacologic
beta,subclass of,heterotrimer
receptor,part of,cell surface
n terminus,part of,protein
gamma,subclass of,heterotrimer
c terminus,part of,protein
beta gamma unit,subclass of,cognate g protein
phosphate,part of,gdp
gs,subclass of,g protein
alpha subunit,subclass of,cognate g protein
g11,subclass of,g protein
gdp,have,phosphate
alpha subunit,part of,g protein
ion channel,subclass of,effector
go,subclass of,g protein
gq,subclass of,g protein
gi,subclass of,g protein
guanosine diphosphate,part of,gdp
gene,encode,receptor
subtype,subclass of,receptor
gdp,have,gtp
gtp,have,guanosine triphosphate
guanosine triphosphate,part of,gdp
subtype,facet of,receptor
guanosine triphosphate,part of,gtp
gdp,have,guanosine triphosphate
alpha1 receptor,have,gq coupling protein
beta receptor,subclass of,adrenoreceptor
phospholipase c,produce,phosphatidylinositol 4 5-bisphosphate
guanosine diphosphate,have,gtp
protein kinase c,part of,signal pathway
cytoplasm,have,intracellular store
plasma membrane,part of,cell
inositol,have,ca2
gq family,subclass of,g protein
tyrosine kinase,subclass of,signal transduction
inositol,have,calcium
alpha2 receptor,have,gi
signal pathway,have,signal transduction
gi,have,beta gamma
agonist,part of,activation and inhibition of adenylyl cyclase
alphai subunit,subclass of,g protein
g protein,have,alpha subunit
alpha subunit,part of,g protein
camp response element bind protein,part of,gene expression
campdependent protein kinase,have,active catalytic subunit
activation and inhibition of adenylyl cyclase,have,agonist
gi,subclass of,g protein
gs,instance of,protein
map kinase,subclass of,kinase
gq,subclass of,protein
relaxation,facet of,smooth muscle
stimulatory coupling protein,have,gs
gs,part of,stimulatory coupling protein
voltage sensitive calcium channel,part of,heart
cyclic amp,subclass of,second messenger
smooth muscle,part of,heart
cell membrane,part of,cell
2,part of,figure 9
heart,have,smooth muscle
glycogen phosphorylase,part of,cascade of event
gs,subclass of,protein
detrusor muscle,part of,bladder
mirabegron,treat,overactive bladder
vascular bed,have,smooth muscle
pathologic,different from,physiologic
dopamine,have,vasodilator
sympathomimetic,subclass of,agonist
specificity,subclass of,selectivity
beta adrenoceptor,subclass of,receptor
alpha1,subclass of,receptor
' specificity ',subclass of,selectivity
selectivity,facet of,drug
adrenoreceptor,subclass of,receptor
alpha2,subclass of,receptor
cell,part of,tissue
desensitization,subclass of,physiologic response
physiologic response to catecholamine,part of,course of treatment
clinically,study,physiologic response
course of treatment,have,physiologic response to catecholamine
refractoriness,subclass of,desensitization
sympathomimetic,subclass of,agent
translational,have,transcription
heterologous desensitization,subclass of,desensitization
g protein couple receptor,subclass of,protein
agonist,have,desensitization
mechanism,have,desensitization
homologous desensitization,subclass of,desensitization
phosphorylation,subclass of,covalent modification
ap2,part of,receptor
nonvisual arrestin,subclass of,arrestin
g protein independent signal pathway,subclass of,g protein couple receptor
arrestin,subclass of,g protein
third cytoplasmic loop,part of,beta2 receptor
beta receptor,part of,beta adrenoceptor
beta adrenoceptor,have,beta receptor
heterologous desensitization,subclass of,second messenger feedback mechanism
second messenger feedback,subclass of,receptor desensitization
gq couple receptor,subclass of,g protein couple receptor
beta arrestin,part of,beta arrestin mediate signal
myocardial infarction,have,deleterious
beta arrestin,have,cardioprotective
beta agonist,have,beta1 receptor
bias agonist,subclass of,therapeutic
beta arrestin mediate signal,have,beta arrestin
myocardial infarction,have,heart failure
norepinephrine,instance of,neurotransmitter
neuron,have,presynaptic
synapsis,part of,heart
monoamine oxidase to dihydroxyphenylglycol,instance of,metabolism
presynaptic,part of,neuron
cortex,instance of,brain area
adrenoceptor,part of,postsynaptic
norepinephrine transporter,instance of,principal route
monoamine oxidase,instance of,metabolism
norepinephrine,instance of,neurotransmitter
vesicular fusion,produce,norepinephrine
alpha2 adrenoceptor,part of,brain stem
amphetamine,have,reuptake blocker
3,have,figure 9
benzene,have,benzene ring
catecholamine,have,benzene
benzene,have,ethylamine
myocardial function,have,heart rate
venous return,have,stroke volume
cardiac output,have,venous return
baroreflex,part of,autonomic
vagal tone,have,baroreceptor
arterial resistance,have,blood pressure
cardiac output,have,stroke volume
vagal tone,part of,heart rate
cardiac function,instance of,effect
vasoconstriction,part of,vasculature
sympatholytic,have,autonomic failure
heart rate,part of,cardiac output
oral dos,different from,intravenous injection
intravenous injection,subclass of,oral dos
intravenous injection,different from,oral dos
sympathetic tone,have,autonomic failure
cardiac output,have,heart rate
vasodilation,part of,vascular bed
electrical,have,mechanical
blunt,opposite of,eliminate
baroreflex,part of,autonomic
baroreflex,have,heart rate
baroreflex buffering,have,blood pressure
effect of ganglionic blockade on the response to phenylephrine ( phe ),instance of,human subject
right,opposite of,leave
vascular alpha receptor,have,vasoconstriction
beta1 receptor,part of,heart
sympathomimetic,have,adverse effect
vascular,have,vasoconstriction
kidney,have,renal
noncardiac effect of sympathomimetic,facet of,sympathomimetic
urethral sphincter,connect with,bladder
adrenoceptor,part of,salivary gland
bladder,connect with,urethral sphincter
peripheral effect,part of,cns
cns,have,peripheral effect
urethral sphincter,connect with,bladder base
iris,part of,eye
eye,have,iris
palm,part of,hand
hand,have,palm
pancreatic,have,islet
exercise,have,potassium
potassium,part of,plasma
islet,part of,pancreatic
hyperkalemia,drug,epinephrine
gland,produce,hormone
hormone,part of,gland
blood brain barrier,part of,cns
beta mediate action,different from,alpha
tremor,have,anxiety
alpha,different from,beta mediate action
adrenaline rush,have,nervousness
anxiety,have,tremor
cns,have,blood brain barrier
chronotropic,have,vasoconstriction
inotropic,have,vasoconstriction
adrenal medulla,produce,hormone
epinephrine,have,vasoconstrictor
diastolic pressure,part of,peripheral resistance
diastolic pressure,part of,blood flow
exercise,use,skeletal muscle
heart,have,systolic blood pressure
dopamine,instance of,neurotransmitter
norepinephrine,have,dopamine
addiction,cause,reward stimulus
oral,subclass of,administer
renal function,have,sodium excretion
catecholamine,different from,catechol
renal function,facet of,sodium excretion
antipsychotic,subclass of,drug
autonomic nervous system,have,orthostatic hypotension
levodopa,treat,parkinson 's disease
tizanidine,have,muscle relaxant
rilmenidine,treat,hypertension
vasoconstriction,have,blood pressure
systolic pressure,subclass of,arterial pressure
diastolic,subclass of,arterial pressure
isoproterenol,have,vasodilator
alpha1 agonist,have,vasoconstriction
long history of use,facet of,ephedrine
ephedrine,treat,asthma
sympathomimetic,subclass of,drug
phenylisopropylamine,subclass of,alkaloid
methamphetamine,have,pseudoephedrine
acidification of the urine,have,excretion
noncatechol phenylisopropylamine,subclass of,phenylisopropylamine
excrete unchanged,part of,urine
ephedrine,have,sympathomimetic
ephedrine,instance of,alkaloid
stimulant,part of,cns
food and drug administration,apply to,we
phenylisopropylamine,subclass of,noncatechol
catecholamine transmitter,part of,sympathetic nerve end
mechanism,facet of,sympathomimetic
sympathetic nerve end,have,catecholamine transmitter
end,part of,sympathetic nerve
norepinephrine transporter,part of,net
norepinephrine,instance of,neurotransmitter
dopamine,instance of,neurotransmitter
glutamate,instance of,neurotransmitter
blood pressure,have,heart rate
mechanism of action,part of,action
methamphetamine,subclass of,amphetamine
narcolepsy,have,wakefulness
attention deficit hyperactivity disorder,drug,methylphenidate
serotonin,instance of,neurotransmitter
tyramine,have,sympathomimetic
decarboxylation,part of,fermentation
sympathomimetic,have,catecholamine
cure meat,have,tyramine
aged cheese,have,tyramine
tyramine,part of,tyrosine metabolism
specificity,different from,absolute
tricyclic antidepressant,subclass of,antidepressant
food portion,part of,food
cerebral,connect with,cardiac
cardiac,connect with,renal
renal,connect with,cardiac
antihypertensive drug,subclass of,medication
recumbent,instance of,position
vascular tone,have,blood pressure
hypo tension,have,shock
midodrine,treat,orthostatic hypotension
phenylephrine,have,sympathomimetic
droxidopa,treat,orthostatic hypotension
norepinephrine,instance of,prodrug
midodrine,have,alpha1 agonist
arterial,connect with,venous vasoconstriction
venous pooling,have,venous return
arterial,connect with,venous
venous vasoconstriction,connect with,arterial
venous,connect with,arterial
venous,connect with,peripheral arterial
phenylephrine,have,alpha1 agonist
neurogenic orthostatic hypotension,drug,droxidopa
ephedrine,have,sympathomimetic
orthostatic hypotension,drug,droxidopa
droxidopa,treat,neurogenic orthostatic hypotension
peripheral arterial,connect with,venous
epinephrine,treat,epistaxis
echocardiogram,use,myocardial work
duration of action,facet of,route of administration
survival,different from,long term
cardiac arrest,have,resuscitation
local anesthetic,use,surgery
coronary,part of,myocardium
study suggest that it can be use,instance of,indication
peripheral vasculature,connect with,heart
heart,connect with,peripheral vasculature
allergic rhinitis,drug,mucous membrane decongestant
nutrient artery,subclass of,vasoconstriction
phenylephrine,have,nasal decongestant
nutrient artery,connect with,mucous membrane
mucous membrane,connect with,nutrient artery
common cold,drug,mucous membrane decongestant
oxymetazoline,have,nasal decongestant
albuterol,treat,asthma
metaproterenol,treat,asthma
terbutaline,treat,asthma
epipen,subclass of,autoinjector
epipen,country of,usa
auvi q,subclass of,autoinjector
intramuscular injection,instance of,route of administration
anaphylactic shock,cause,ige mediate reaction
anaphylaxis,drug,epinephrine
epinephrine,treat,anaphylaxis
ige mediate reaction,have,anaphylactic shock
intravenous injection,produce,epinephrine
sympathomimetic,subclass of,ophthalmic drop
phenylephrine,have,mydriatic agent
adhd,drug,atomoxetine
atomoxetine,treat,adhd
sympathetic response,facet of,surgery
general anesthesia,facet of,surgery
withdrawal,facet of,cigarette smoking
opioid,use,pain control
withdrawal,subclass of,cessation
smooth muscle,part of,iris
iris,have,smooth muscle
iris,instance of,smooth muscle
alpha1-adrenoceptor,subclass of,signal
trend pharmacol sci 2004,point in,2004
lachowicz je,field of,neuropharmacology
modafinil,study by,neuropsychopharmacology
sibley dr,field of,neuropharmacology
modafinil,instance of,neurochemical
holme a,field of,neuropharmacology
alpha agonist,subclass of,sympathomimetic
midodrine,treat,orthostatic hypotension
orthostatic,subclass of,blood pressure
pure autonomic failure,subclass of,neurodegenerative disorder
autonomic failure,instance of,clinical picture
orthostatic blood pressure,subclass of,autonomic failure
rapid heartbeat,start,1 year ago
blood pressure,have,heart rate
rapid heartbeat,have,palpitation
122 bpm,instance of,heart rate
heart rate,have,blood pressure
dopamine receptor,part of,central nervous system
alpha1,subclass of,adrenoceptor
drug,have,clinical value
pharmacologic research,have,clinical therapeutic
clinical therapeutic,part of,pharmacologic research
beta,subclass of,receptor
pharmacologic research,study,drug
drug,study by,pharmacologic research
alpha2,subclass of,adrenoceptor
alpha,subclass of,receptor
beta,subclass of,adrenoceptor
reversible antagonist,subclass of,alpha receptor antagonist
irreversible agent,opposite of,reversible
prazosin,have,reversible antagonist
reversible,subclass of,mechanism of action
alpha receptor,subclass of,block drug
phenoxybenzamine,have,irreversible blockade
irreversible blockade,subclass of,covalently bind
irreversible drug,opposite of,reversible antagonist
phentolamine,have,reversible antagonist
cat spleen,have,alpha receptor
hr,have,heart rate
bp,facet of,blood pressure
alpha receptor antagonism,have,prostatic hyperplasia
hr,facet of,heart rate
irreversible blockade,subclass of,covalently
bp,have,blood pressure
antagonism of alpha receptor mediate event,subclass of,pharmacologic action
catecholamine,have,vasoconstriction
catecholamine,have,vasoconstriction
orally,use,dose
inhibition of ejaculation,have,nasal stuffiness
alpha2 receptor,part of,presynaptic
orally,use,dosage
phenoxybenzamine,treat,pheochromocytoma
upright posture,opposite of,supine
norepinephrine,part of,cardiac stimulation
reverse local anesthesia,subclass of,local anesthetic
h2,subclass of,histamine receptor
cardiac stimulation,have,sympathetic activation
cardiac stimulation,have,norepinephrine
phentolamine,treat,pheochromocytoma
alpha1 receptor,subclass of,receptor
alpha2 receptor,subclass of,receptor
sympathetic activation,part of,cardiac stimulation
terazosin,different from,prazosin
prazosin,different from,terazosin
chlorpromazine,have,neuroleptic
alufuzosin,subclass of,quinazoline
elimination half life,subclass of,metabolize
urapidil,have,antihypertensive agent
silodosin,treat,bph
indoramin,have,antihypertensive
sympathetic,have,norepinephrine
adrenal medulla,have,sympathetic ganglion cell
sympathetic ganglion cell,part of,adrenal medulla
norepinephrine release,have,orthostatic hypotension
compounding pharmacy,produce,' nutritional ' supplement
131i meta iodobenzylguanidine,have,radiomarker
hypertension,cause,sign of catecholamine excess
increase sweating,cause,sign of catecholamine excess
headache,cause,sign of catecholamine excess
pheochromocytoma,drug,phenoxybenzamine
sign of catecholamine excess,have,increase sweating
sign of catecholamine excess,have,hypertension
palpitation,cause,sign of catecholamine excess
phenoxybenzamine,treat,pheochromocytoma
antihypertensive,different from,monotherapy
prazosin,treat,hypertension
hypertension,drug,treat
monotherapy,different from,antihypertensive
prazosin,have,dizziness
metyrosine,treat,pheochromocytoma
dopamine,part of,cns
diastolic,subclass of,standing pressure
normalization of blood volume,facet of,hypertension
pheochromocytoma,have,hypertension
pheochromocytoma,have,effect of phenoxybenzamine ( dibenzyline ) on blood pressure
alpha block drug,treat,blood pressure
bladder base,part of,enlarge prostate
surgical treatment,different from,drug therapy
bladder,connect with,prostate
drug therapy,different from,surgical treatment
prostate,connect with,bladder base
bladder base,connect with,prostate
prostate,connect with,bladder
epinephrine,have,full agonist
insulin secretion,have,type 2 diabete
partial agonist,opposite of,full agonist
partial agonist,opposite of,full agonist
beta agonist,opposite of,beta receptor antagonist
local anesthetic,study by,pharmacokinetic
urine,subclass of,excrete
metabolize,subclass of,drug
beta antagonist,subclass of,rapidly distribute
penbutolol,have,lipophilic
figure 10 5 structure of some beta receptor antagonist,depict,mechanism
partial agonist,subclass of,blockade
blockade,subclass of,occupation
1carvedilol,have,alpha1-adrenoceptor blockade
block,use,beta receptor
2beta3,have,agonist
beta receptor,subclass of,block drug
labetalol,have,alpha1-adrenoceptor blockade
bioavailability,subclass of,dose dependent
be j cardiol,date,1966
propranolol,have,anesthetize
elevate,have,blood pressure
cardiac rate,have,blood pressure
glucagon,treat,hypoglycemia
type 2,subclass of,diabetic
the pharmacology of beta sympathetic blockade,author,shank rg
risk,facet of,cardiovascular disease
coronary artery disease,subclass of,cardiovascular disease
hdl cholesterol,subclass of,low density lipoprotein
hdl cholesterol,subclass of,lipoprotein
coronary artery disease,have,low density lipoprotein
partial agonist,subclass of,sympathomimetic
local anesthetic action,facet of,beta blocker
onset of action,facet of,agent
glaucoma,drug,acetazolamide
intraocular pressure,study by,strategy
nitric oxide,part of,endothelial
angina,drug,beta block
lipid peroxidation,have,oxygen free radical
esmolol,have,esmolol have a short half life
esmolol,have,therapeutic
esterase,have,ester linkage
esmolol,treat,myocardial ischemia
african ancestry,have,elderly
hypertension,drug,beta adrenoceptor block
betalol,treat,hypertension
beta adrenoceptor block,treat,hypertension
therapeutic outcome for this indication,treat,blood pressure
hypertension,drug,labetalol
beta antagonist,subclass of,therapeutic
hypertension,drug,betalol
labetalol,treat,hypertension
vary much less,subclass of,heart rate
timolol,different from,placebo
oxprenolol in clinical practice,author,taylor sh
timolol,treat,acute myocardial infarction
timolol,treat,myocardial infarction
ischemic heart disease,have,heart rate
fibrillation,subclass of,arrhythmia
atrial flutter,subclass of,arrhythmia
catecholamine,have,ectopic activity
arrhythmia,drug,esmolol
esmolol,treat,arrhythmia
ciliary body,produce,aqueous humor
stage fright,subclass of,performance anxiety
beta antagonist,have,beneficial
supraventricular tachycardia,drug,propranolol
stage fright,subclass of,anxiety
metoprolol,have,beta receptor antagonist
propranolol,treat,migraine headache
migraine headache,drug,propranolol
propranolol,treat,supraventricular tachycardia
propranolol,have,prophylactically
nadolol,treat,rebleede
well tolerate,subclass of,drug
prophylactic therapy,treat,myocardial infarction
myocardial infarction,drug,prophylactic therapy
beta receptor antagonist,subclass of,drug
secondary prevention,facet of,myocardial infarction
bradycardia,subclass of,adverse effect
dream,have,sedation
vivid dream,subclass of,dream
beta blocker,treat,psychiatric depression
bradycardia,subclass of,adverse cardiac effect
asthma,subclass of,airway obstruction
reactive airway disease,subclass of,chronic obstructive pulmonary disease
cardiac decompensation,subclass of,myocardial function
myocardial contractility,part of,myocardial function
beta receptor blockade,have,myocardial contractility
glucagon,have,glucagon receptor
myocardial function,have,myocardial contractility
sympathetic drive,part of,myocardial function
renovascular hypertension,subclass of,ischemic heart disease
metoprolol,treat,diabetic
potential benefit,subclass of,drug
nebivolol,treat,ischaemic
tamsulosin,treat,benign prostatic hyperplasia
benign prostatic hyperplasia,drug,tamsulosin
brantigan co,part of,brantigan ta
beta blocker,treat,heart failure
boyer,hold,td
brantigan ta,have,brantigan co
antiadrenergic,treat,heart failure
heart failure,drug,antiadrenergic
beta blocker,subclass of,drug interaction of clinical significance
beta adrenoceptor antagonist,treat,coronary artery disease
open angle glaucoma,drug,treatment
meta regression,facet of,systematic review
adams s,have,hogele m
terazosin,have,apoptosis
wargon o,part of,hogele m
coronary artery disease,drug,beta adrenoceptor antagonist
partial agonist,subclass of,beta blocker
propranolol,treat,hemangioma
doxazosin,have,apoptosis
nebivolol,have,beta blockade
